user_id,item_id,rating
45a007f7,d7099b67-2,4
3cab368a,34053ecd-3,5
b7dc85d0,c5b994a5-5,3
909ddd04,478bc891-e,1
e8285de5,26e42f88-5,3
96f8bb90,e2da2cd0-0,4
a1a7c1e9,67e41f7f-3,3
148a6381,20f883e0-e,5
9b9e991f,55159488-d,3
a3be818d,4ca008f8-5,3
5bf80274,7ad050b2-d,5
13a9654a,1f5425bf-6,1
8b1beff4,7d2f6da6-1,3
05ddf6b9,d9dd7305-e,3
409bdf76,9e1cec60-9,1
2fb404f4,ec441d57-7,4
9514a796,ecc1678f-a,1
c79eeec5,1fe8c373-3,5
797b1952,02dbf50b-0,3
ce0d70d2,453cf006-6,1
62a96dcf,6ff77386-0,2
012757e3,a2a42e9d-b,4
90c225c7,01b89dba-d,2
7760f082,1354da2f-5,5
c8d6d2c6,f42e7272-8,2
d726fd8b,ceaa19e1-5,4
31cc9c2c,d18ab621-0,4
03b923e5,c0b25d1f-c,3
54514b05,ad81fe37-e,2
5c28156c,e76f4d92-1,2
22f0569f,f812b493-1,4
50e8f967,43c1b6b4-6,2
3cb0b368,8be0f5e6-0,2
d41c2ce4,0288af94-1,3
1744051f,73d60386-6,3
6a689dac,7bbb6c0f-c,5
388acc9a,72bc456d-d,1
00d5f96c,f715aa03-c,4
dd89f628,2d25d93b-6,2
1b863eb3,f4d910ca-8,2
dc708102,9fecbeb4-1,2
57db9bf5,0adf42d6-e,5
8199bac3,ff781f26-c,4
d23c9a23,406b9285-e,4
310c7ad6,244ed32c-a,2
0d1478d4,62004d3d-c,5
29603095,e6e89737-8,2
deb7df38,610b6881-1,1
56606aa9,f74a5439-c,1
18283fe9,633b2814-6,3
5a3a8a84,b8877827-a,1
ea6fd1f7,0fab213c-b,5
9fe458f7,043c6198-3,3
ffda47ed,74814259-a,2
280e0662,12c5bcdc-9,3
0a1247ac,23bbe375-4,5
f1345c3d,35daad88-b,5
cd40736d,ab4d89bc-5,5
5cfc1b16,e4101576-c,2
a2340b74,5e3d48d8-a,4
8939cf34,e7b0cef4-d,1
a70e28bf,23a7ef19-c,3
dcd66030,f8a2586c-3,3
91bbc996,46fbdba0-0,4
ed1329e5,8b31b952-b,1
78ba8e2a,127e6307-0,3
79a7f671,aa9b03db-e,2
00e52bfe,5461de47-f,4
35227ad8,077b1915-4,5
67b4bb5b,71acfa5b-1,5
be6086f7,8255795a-a,3
19d43000,ca5ffc90-b,1
a5b9d3d5,6ddaa573-1,3
4b1faad3,50dd3bf5-d,2
af4a1e47,6bdaf3da-3,3
023a0824,35f0a72f-a,4
f716d5ff,b360449a-b,3
7a4dacb1,d973b6bf-e,3
b4b2dce1,a6386230-6,3
4125319c,7443ec94-2,2
80f26166,e0af5ec8-9,5
0b18eb06,e71ea629-6,2
c3f8a8e7,31d6ea4b-9,2
604ceef7,4d8f3de2-c,5
d60f1a32,0c380286-a,2
27974553,64a99f5d-4,4
244e736c,f8c2cf0f-5,2
c9984620,7c754cd4-b,4
da7c3445,96c4910e-e,3
f027621a,ffc76feb-5,2
a771dc00,122ea7d5-4,2
d37b25da,74847d91-f,4
44855e31,b6b50ccf-6,3
d48d9f1f,cdf2289c-6,4
2157ff60,0bb3b1f8-b,3
4459da09,65d4a06c-3,3
e0960b4d,6cf8083d-5,1
17542880,93af15e1-0,4
5f9b4c27,81b33def-9,5
df5ea820,0774cbb9-7,1
4c81ef62,53da8163-6,2
91879a7c,d3ec1491-2,2
97f8db88,6b482634-f,1
7bd0348c,cce3b781-9,5
dc0b7ad8,ecfee708-c,4
903c2a1e,2e625d0a-e,2
971538a1,0cc21bc5-2,1
f6c5b1e3,53a5a769-f,4
5cb4b14a,69c701b5-e,1
5f4c9a63,a9a54bb0-7,4
da638daf,8eee2c96-a,1
d0efc96c,f36c3d78-2,3
49d60975,22e240d4-1,3
adf25ccc,31f57700-9,2
701e2225,66e16cc8-6,5
ff1aec5a,2e589993-c,4
2d03157c,c7ba1a27-a,4
7faf145b,f4d23f5f-d,4
a33bd4fb,e852197d-c,3
ba01f031,c9730c6b-8,4
67526a73,021b5323-6,1
b8eb1581,75361d13-c,3
cc9a4a59,67c6110c-d,4
10a9dfd0,de3193c1-5,5
d05887e3,27759c80-c,4
35190f96,8e4f5f67-b,1
7936042d,78871f14-5,1
234be188,f79b493a-a,3
e88f788c,abfbb29e-b,4
10801644,66735ed7-1,1
d80ad3eb,6afcbca0-5,1
8921b076,0fdd5b3a-3,4
d94f7995,12e1b808-8,2
9af56311,8556e66c-8,1
fed09ac7,8f607500-f,4
bd91326f,fca49d30-4,5
1711938b,2e17ee27-f,3
4f561f14,22ba3bc0-4,3
863700b9,5f14d968-6,4
9792cfef,325aa7df-2,1
09082595,6bf09eaa-b,5
d0415285,ddc5cc56-d,2
c8d33b31,454a18be-b,5
efe70bb7,1ce53602-d,2
97f73aeb,cac7db78-2,2
078124d1,0a92dd28-a,4
bcadd0b0,f01362a8-e,5
7cfdff7f,88c5852e-1,1
39065b8b,ad70a3a7-d,2
b446a986,d8da0c70-7,1
4c48c374,3a293082-5,2
aa0830de,2296bad7-5,1
a9eaf38a,2a7b7a77-b,4
16dc86bb,fe7b7f45-d,4
7cfe5175,6bbc1f47-3,3
0d128e62,cdeb8fed-1,1
215d2ce2,55d34999-4,5
50793953,d8f37fb7-4,2
4905b683,669c2558-4,5
9bef891d,9f1e246e-7,4
e703a85c,ca5ade08-c,4
edaea13b,7f65820e-3,5
bec57e40,c8fd6364-9,5
e51f7ec4,63590819-0,1
a6e87160,6ede0fd1-8,2
02e15abd,ed1ae875-7,5
6b2ce843,96967760-1,2
5c426b3f,8273b4d6-a,5
a4f838a3,9ce572cf-c,4
c02205a7,c5c953dc-1,5
f7d947da,76fabe22-a,1
dce09756,2708706b-f,4
15bbabf3,f2da22e6-4,1
a73c44c3,9d71623e-6,3
fffca9db,260967ac-3,1
d040767a,353f3937-0,3
dcec950f,b69ff3d5-0,1
11a0b7bc,605d4e9a-9,1
17cca69e,cf241107-4,1
8eebaad5,f4e68cb9-c,4
3e4bac03,1caa8cc2-d,1
f2c1aeec,fa74c07d-0,4
02548f78,5fdc50b4-9,4
4bd454f2,816750a6-2,3
3199bdec,52dab7d3-2,5
1f4fbea8,2248992e-1,1
17ea7752,eccf2ef5-f,1
42139082,0fd849b9-6,1
23eb2059,aa0dd417-1,3
e2b06600,949b68fc-4,1
44e06509,edd3115f-f,2
09525f3e,f25ed4ac-f,2
b045adae,c10b4517-2,5
39534104,1432e84a-5,1
6c0ef9f4,320ed873-2,1
34f377cd,ae12cb5e-b,2
e4503649,424145fa-f,2
9c92e75f,fd6d8c56-2,2
c8ca95d2,60fad8b3-2,1
3474bf64,2752a4e7-d,4
daa878b0,8d54a85c-b,5
03fa1b88,9d7b3a40-1,1
c167a9ff,208c25b0-f,1
bd34d0a3,e923ddb3-0,4
0fd2f768,6aab4de3-c,5
501af596,c4b7e49b-3,2
f92df21e,eecc66fb-1,4
72f040c8,51f611f7-5,1
5f990d55,b73fbc73-a,2
5e123a81,7780976a-a,1
4c90253a,a38718aa-1,3
a418bd67,08d26d88-a,3
828a1016,21c515e3-9,2
bed6a723,1b6d2e70-3,2
1097aa00,42eaef55-d,1
d290ed45,6e38e927-b,2
72e7de49,a51a4ade-9,2
dde45136,731d74ce-8,2
dc061c43,4fad634f-d,1
15375b7a,8679b68a-2,1
18729857,44750fc4-5,5
57cf5b46,a595d509-9,2
c10237e3,654b3879-5,4
11ca9164,3bf1555f-e,4
ec1b92c2,e11430ab-8,2
aa5ed28b,16f47d8b-3,4
c4b18ff3,57a2108b-b,4
a6021b76,72bf5c3c-e,3
be71f7a5,11183869-3,2
fb538ced,d4ab229e-c,4
4d1a715f,21f8295d-0,3
c30630f7,2fe45a62-d,5
b08c75b4,802e2598-a,1
67cc6644,4f214f6b-a,4
27016f42,c9254109-5,3
d2d4b9b3,35118dda-c,4
cb79a803,afb2d617-c,4
c5eb383c,4cdd9fa5-1,5
e7ba49df,3d9448a2-d,4
8a72634d,2dd9f21a-9,2
d8537c7d,e32822c0-4,2
755d7fe9,cbfe0b39-9,4
73b0732b,f2abc93d-7,3
f8cd3c03,5c34ab2f-1,3
0888b113,9cb987d3-7,1
5e8e658d,c30789e2-2,3
54caabdb,27086972-3,2
9049f512,93701244-6,3
bbb92935,ef09e847-4,2
421a5df2,672bdc23-b,2
0304a5d8,4581d011-b,3
4350a1b5,89023a7d-8,2
ae1e6f3f,0d1afa5d-a,3
323b46c6,e7797ea9-2,4
d9d6eb5d,9541684d-3,4
a59c3e17,694dc185-6,2
310ecc50,fddffc2e-9,5
fd42a231,cecae3dc-8,1
957ba512,d2d8de8e-9,4
cf39e3b6,20db9273-b,2
3fe0d733,dc3e57fa-e,4
5bc9bcc6,990c64e6-e,4
59e8d716,909a3085-c,1
f144573f,f8947636-8,5
d0cca08b,c803cb4d-f,2
46de6e12,af1f5832-c,2
cb976f6f,05611fde-f,1
6852256e,683396d0-8,5
d9b6aafd,fb547e8b-d,3
a7bf5d50,75a51dbb-6,2
cdb8c480,511ebbe1-b,1
2726ae9c,cfcf8a79-4,4
14974d49,fd3b53af-c,4
20af9383,2821ebc6-0,3
ff0620fc,e4f7dbbd-b,2
097e0691,5e070719-4,1
c752d202,dc89fb50-2,2
03a8069a,9ec5b085-7,2
ad0e6c75,3d35c39c-5,2
45b689eb,19df81cc-7,1
6e6f14b4,b515ad91-9,5
f19d241b,03440158-4,4
6967f624,7803ef47-f,3
e57a5769,ab788e03-9,1
b18caa07,9e01f018-3,3
bc1fe366,bbf5a8c4-c,4
027fe2aa,9de4ed40-3,3
e7a1a25e,279b80d2-3,1
f5621bfe,bc3d8d56-d,3
aa5fcb35,cb1d13bc-a,3
e5d18746,ab743503-5,3
6a0bf80b,ad062ad5-4,1
1d3b4cbd,c201b757-7,4
84b342df,f2226ce1-5,4
86289c63,c0c0bc6d-5,4
2a202e20,2c094686-a,1
9f470f3a,434e63d4-3,5
3123e3f0,fa9eac42-d,4
a5b943ac,beed46fa-3,4
0a3ca68a,f4a35930-c,3
939d3a3b,b15b2799-0,2
32c80a92,7184cb78-f,5
ebe00762,89622171-7,1
61516c8d,57bd01e9-5,3
a4882f62,ed994c1b-8,4
93ce878c,c7d050f3-d,4
140e089c,47489c4d-c,5
137307da,17d2f080-1,2
372fa176,b1fa8814-7,1
fbfdfbb1,8a686224-d,5
819d4337,a68ea643-5,3
7d3d5bce,6b443db9-7,2
ef2a5e35,9e0e3d1d-9,1
d646700c,585b0773-2,5
6bcd9d7f,ae83104f-9,1
9622a93e,2e3d2cff-e,2
1c587631,5dc3861b-a,3
bc3c0bbe,5c512226-0,3
64f39542,cabdd327-d,3
02ea58e6,b371fcde-5,5
1bc373ee,b45ef0eb-6,2
2a815054,8402c6f6-f,1
90a64934,a2f456bc-6,3
6644ad14,cd15baa4-6,5
925dcde3,c5855ed0-1,3
88e7a084,aff28293-4,1
a23cc45d,48abeefb-a,4
56813cff,20ed3090-1,3
b2977fc7,57d63443-6,3
3d080554,9e94c33f-a,4
2a1d2b27,c6bc8604-1,5
fef3b4d7,f98164ab-b,1
3bea58ee,38ffeb9d-2,3
90bad297,d34354bc-4,4
01365196,f6e5b45b-1,3
ef9fbda4,444025dc-a,3
12ada465,3ee2d742-e,3
67475da1,7d8a413d-2,5
db89ad76,14316b67-4,5
d80cb54a,32cefb76-9,2
7764e9c8,d3e39266-3,3
635a5c98,1cda4de8-a,4
b6d93334,503f3f21-6,2
703cf4c4,ae7411d3-2,3
b8e96ec5,d2715a4e-f,5
d5d8192a,954b6084-d,1
d49c1938,b894955f-9,5
4674ffc8,90083387-2,5
c94b1a1a,31706191-8,2
ae262d85,f0f93bcd-c,1
e9ad7995,a41c5d52-d,2
efcf43d8,240cbb3f-2,4
bbf18e01,c957a166-d,5
4fa93089,59771ab0-8,4
4e69c8b2,8e123634-6,3
59b1a413,6a59db47-e,3
860101ea,68867ed9-3,5
fcdfd494,5420918c-0,4
67abda0a,28714133-6,5
34ebc1a0,08838c2c-9,3
1defd3b1,c39a4f16-6,5
0611293d,b4f67f96-9,4
e73ad07c,a5d07442-d,3
