item_id,category,price,discount,recency
868d34fe-c,Clothing,158.02,5,483
2efe483e-1,Sports,396.49,0,388
42f0e639-2,Electronics,182.87,0,339
408cde63-b,Clothing,449.47,30,402
f88ccf3d-d,Home & Kitchen,336.95,30,180
965b9199-b,Sports,377.0,0,431
92e681b3-c,Clothing,310.93,15,407
db892307-f,Books,31.08,50,201
58e7f616-5,Sports,399.88,5,240
0b1da022-c,Beauty,60.84,10,389
3254a62d-e,Toys,242.35,50,207
7310a662-e,Beauty,42.85,0,480
bc200efb-e,Books,281.84,25,197
b4cfc871-d,Electronics,340.11,25,331
5966ef80-9,Books,447.4,20,223
5fc89cd5-4,Home & Kitchen,396.78,50,227
3d2f62bd-b,Home & Kitchen,226.61,0,306
476bde88-a,Electronics,87.03,5,287
916e62e8-4,Electronics,11.16,5,257
ae245da1-5,Sports,52.31,50,314
2117c581-f,Sports,106.47,30,472
71ec0c67-4,Home & Kitchen,67.95,50,312
c4f0d6b6-8,Sports,83.78,15,398
9faa3baf-9,Electronics,14.58,10,195
26dc7c92-a,Sports,176.41,20,232
ae6b2acd-b,Clothing,299.87,5,458
51ae97b7-4,Electronics,244.89,0,428
d08d3d0c-f,Clothing,366.52,20,329
cd3d6d2e-4,Electronics,195.26,5,165
dd0f4845-3,Beauty,320.98,5,184
9896c7f5-d,Toys,380.07,10,376
c4ff4b90-7,Electronics,438.61,30,436
8e4e44c7-4,Electronics,210.35,30,465
84be9d60-f,Clothing,184.6,20,267
8a364fb0-9,Toys,174.34,25,420
b1350489-6,Home & Kitchen,255.72,5,425
3b93ac9a-a,Beauty,25.16,50,376
b401dc71-f,Clothing,11.59,30,328
2838e610-5,Beauty,446.06,15,365
4d52f6d5-e,Electronics,413.4,30,314
44b6fadd-b,Sports,468.35,15,433
0d489bb6-4,Toys,379.45,0,191
e8dd4357-9,Sports,59.58,50,242
dfbc899b-5,Books,16.47,5,459
1967d8b1-1,Beauty,166.1,5,416
b6fdbf1b-e,Toys,108.79,10,472
a8f5b055-f,Beauty,92.56,10,357
9107f836-5,Toys,94.31,15,421
2cb12fa9-c,Home & Kitchen,32.71,50,416
8a9bc667-9,Books,324.65,25,398
d8db72ab-c,Beauty,413.11,25,207
fd6e84a7-8,Beauty,449.76,15,301
03f0b59e-9,Toys,340.1,10,446
22b092c6-3,Toys,437.3,0,255
5d23414d-8,Clothing,21.26,15,167
f2a33f8e-a,Home & Kitchen,123.34,30,227
cde041c3-2,Electronics,181.26,50,237
0708c5d4-9,Home & Kitchen,16.56,25,390
a1384978-7,Beauty,381.94,15,464
ef8797ac-e,Sports,193.51,20,410
631f0593-2,Books,247.08,20,422
d34a223b-d,Home & Kitchen,64.68,15,443
a302d39c-0,Home & Kitchen,202.49,25,267
d9bd76af-a,Books,323.03,10,163
d1e1c77b-2,Beauty,437.1,20,167
e58d1c94-c,Clothing,474.3,10,292
5156c3fe-8,Home & Kitchen,47.44,10,426
c4ade7bf-2,Beauty,126.15,50,265
7c202cc0-d,Home & Kitchen,496.03,15,242
944a7fdb-1,Beauty,339.83,25,178
4f3b47d6-3,Electronics,69.19,15,289
26f8ec46-a,Books,228.68,5,464
1ec3ccd5-c,Home & Kitchen,498.59,30,192
8389d3d3-e,Books,452.41,30,202
9b35f85f-6,Books,493.43,20,240
1dc049c6-4,Home & Kitchen,90.06,10,315
6e95f22a-3,Books,84.47,5,278
b28687a6-1,Clothing,473.74,15,390
e7497b51-f,Clothing,328.65,0,445
de8507e5-f,Clothing,416.42,50,369
491c3a0b-4,Beauty,359.09,15,283
b9d88d0b-9,Toys,388.74,15,434
40b12e81-a,Home & Kitchen,147.84,20,163
0cae8a46-9,Sports,255.19,0,289
f3b35580-6,Books,64.99,15,390
070064b0-9,Home & Kitchen,49.6,20,477
83c49cc6-0,Home & Kitchen,118.69,0,348
71620d1d-6,Books,406.69,0,447
3e051cec-b,Beauty,438.95,20,340
a2ba75ee-2,Sports,342.35,10,355
281cdac1-c,Home & Kitchen,292.38,30,297
ecadc556-c,Sports,183.4,5,435
291f5620-7,Electronics,80.88,10,211
e385f060-8,Clothing,76.16,25,406
f6927a38-3,Books,357.6,20,162
2fe3a9c8-9,Beauty,169.83,50,415
7172d13e-a,Clothing,337.11,50,419
9c368955-b,Clothing,50.79,25,434
034a06a9-0,Home & Kitchen,426.03,15,211
b874e454-b,Electronics,128.82,15,205
c6c96044-f,Toys,42.72,25,442
02ffd99a-8,Electronics,280.75,0,484
e3cd92bf-2,Clothing,486.2,30,362
d70c88d3-b,Electronics,54.39,25,360
b3b13670-2,Books,147.43,15,400
65eef64c-a,Electronics,452.02,10,323
dc38ea60-a,Toys,219.2,30,330
eb5d566f-d,Beauty,34.79,20,422
a5917af7-9,Electronics,326.32,15,455
4b2386b5-4,Sports,83.5,20,483
3836d72c-2,Toys,46.78,15,176
4e29f18f-e,Clothing,468.53,25,173
578ea21f-a,Electronics,11.6,0,400
bdd98eb8-b,Toys,133.72,25,356
0577be70-a,Books,275.25,20,296
4a7a7141-e,Beauty,45.01,10,259
b923e620-8,Home & Kitchen,171.02,5,384
b8e04d3f-a,Books,264.77,10,421
e11763da-d,Clothing,162.98,5,434
f7f82ed1-6,Electronics,290.44,5,335
4e87d04b-b,Toys,203.83,10,186
17552dd5-c,Electronics,53.34,15,397
3ebc5b49-9,Sports,49.46,0,336
2ada5e55-e,Beauty,95.18,25,331
d9968549-7,Home & Kitchen,112.53,30,264
ab2d6785-a,Sports,264.46,20,407
26c5d2ac-8,Toys,100.59,20,206
e01767b6-4,Books,183.51,15,286
9bea96c0-1,Books,473.92,15,370
1cbdb12d-1,Beauty,317.02,0,433
02e20c5f-d,Home & Kitchen,24.5,15,468
76f01383-b,Home & Kitchen,228.39,20,369
b8a69db7-f,Sports,258.26,20,213
9f830a6f-0,Home & Kitchen,116.68,50,345
dba7748e-e,Sports,221.56,50,239
5b190265-c,Toys,387.94,5,370
341ff061-4,Clothing,375.03,25,405
ce680de9-9,Toys,339.89,10,190
aacc0242-4,Electronics,260.45,25,269
cc07fdea-5,Clothing,419.52,25,388
c355955a-7,Sports,61.67,15,451
dcf51353-b,Clothing,408.9,30,430
e3574b61-1,Sports,42.01,5,317
e716e837-9,Home & Kitchen,149.93,30,425
ecbfbc26-8,Electronics,351.98,50,472
867a9827-9,Books,177.4,25,457
1213d45d-3,Clothing,407.94,0,365
771902a5-0,Electronics,228.99,5,416
b940457b-9,Home & Kitchen,133.82,15,172
75488462-6,Books,383.46,15,184
27ab5568-b,Toys,326.03,10,298
42e7f495-0,Home & Kitchen,258.67,25,391
9c18936b-6,Clothing,450.07,15,226
d14c5600-a,Toys,480.15,10,374
487e8ab5-6,Electronics,375.81,30,267
71cdea9f-6,Home & Kitchen,31.08,15,281
48cdb5fa-a,Clothing,221.02,15,253
6c2539a3-1,Electronics,288.22,0,175
c1f10b74-0,Clothing,349.42,30,209
d646b6b4-e,Home & Kitchen,420.6,25,176
70ef0ef5-1,Home & Kitchen,164.51,10,265
7c549c30-a,Home & Kitchen,286.5,10,392
a2a1bf06-6,Electronics,249.64,10,196
27b08b7e-0,Home & Kitchen,268.41,20,276
5e3a3479-c,Beauty,491.98,5,470
c84645bd-f,Electronics,112.67,50,162
20d69811-6,Electronics,439.73,10,460
5919dbdc-5,Toys,13.73,5,193
65c809c9-2,Toys,221.29,20,281
a586b34e-9,Home & Kitchen,226.85,30,450
77b29710-2,Electronics,146.09,0,190
186eb4e6-a,Home & Kitchen,361.42,25,213
22753e41-f,Home & Kitchen,52.0,15,464
d4d94ba1-7,Sports,196.87,50,377
b69f2c67-5,Sports,479.26,10,385
f08c4492-a,Toys,45.08,15,216
b4cdab2b-0,Toys,343.0,0,292
a0522f4e-1,Toys,114.7,10,427
0ab6838c-8,Books,455.69,25,284
bac20164-7,Home & Kitchen,177.05,30,248
77c8ac60-9,Home & Kitchen,41.08,30,226
64a0dfd5-3,Beauty,22.37,5,345
741c8904-0,Toys,328.06,0,413
6bb7c64c-e,Home & Kitchen,105.58,30,370
a7c4d22b-1,Toys,261.76,10,363
a59a21d3-b,Clothing,198.5,30,474
dcf6d509-4,Books,402.1,50,201
61746f09-7,Sports,178.61,0,209
59f12f5e-a,Home & Kitchen,286.85,5,218
2450986e-7,Clothing,479.79,50,347
1dc9eade-e,Clothing,213.66,20,387
0bc9709c-1,Beauty,51.2,10,432
ca8f2b35-8,Toys,276.2,5,384
cd7e048b-a,Home & Kitchen,15.48,20,286
a845a942-7,Books,278.71,50,466
e789010d-4,Sports,289.79,10,274
ebcf582e-0,Beauty,236.31,20,395
031a9f8f-f,Sports,95.58,25,333
e9cc48b5-8,Toys,420.68,30,314
d32f6c6b-b,Books,442.05,10,188
bacaf816-0,Electronics,402.29,20,405
49b5a19c-b,Sports,393.54,15,320
ed543135-8,Electronics,86.0,30,263
d9211332-8,Electronics,417.54,0,201
d13be26d-7,Sports,273.42,0,344
34a21b40-3,Beauty,147.84,20,268
1b195936-7,Beauty,365.95,10,440
5b93f5af-8,Beauty,430.43,50,219
05a6d531-8,Beauty,229.58,50,348
58fedada-b,Toys,83.42,20,214
97332847-9,Beauty,456.22,5,426
4ab25679-d,Electronics,219.64,5,401
d858e6de-f,Books,312.88,50,423
9aaa064e-9,Books,437.82,0,279
9f2ae6fd-8,Toys,171.3,50,166
610048f7-f,Toys,93.61,30,275
81e3d510-3,Electronics,24.68,30,298
6cab92db-2,Electronics,217.03,20,192
ba7748c5-6,Beauty,425.48,15,346
9ee0c0d9-7,Electronics,357.95,50,368
a1823938-6,Home & Kitchen,271.43,50,366
3adf85d8-5,Toys,24.51,0,456
01c1488d-2,Clothing,430.38,0,280
a7ef7bf6-f,Books,399.53,0,475
17ed3053-e,Sports,491.37,20,461
7031b4e9-f,Home & Kitchen,182.47,10,354
9b92d58e-1,Clothing,352.7,10,196
54ef296a-5,Electronics,252.82,5,389
c92d975b-0,Electronics,478.35,10,436
7cdb7bcc-6,Beauty,389.25,15,253
c6c4e17f-9,Sports,233.66,20,421
47dcb49b-5,Sports,155.04,20,260
274934eb-1,Beauty,340.4,10,407
2a8fff8b-4,Clothing,495.02,0,365
cfa52f4b-b,Electronics,398.65,30,283
a3ea187a-6,Books,404.26,0,432
c0cfe18f-a,Toys,47.54,10,398
55cd19bf-d,Toys,152.57,0,190
dcf55c7d-e,Clothing,399.49,50,450
a195e087-1,Sports,168.52,30,345
6556f3ed-5,Beauty,474.27,5,319
ab459f59-9,Toys,11.62,25,234
44d13aee-8,Sports,433.2,15,407
f9a08cdc-9,Sports,243.15,25,303
bdff5ceb-a,Clothing,338.68,10,197
9a0f9442-0,Clothing,256.93,20,474
f3090044-0,Toys,153.36,0,480
32f52e77-3,Toys,280.19,0,326
6a30e7e6-c,Clothing,335.27,5,385
af326e04-8,Sports,464.98,10,303
30402e41-6,Sports,454.39,15,294
b05c6dba-1,Electronics,145.86,50,288
d0a3f85b-f,Sports,195.95,25,451
94fc7678-1,Home & Kitchen,206.99,20,316
d85e0838-d,Toys,108.04,25,275
a3749bf9-4,Clothing,231.39,20,247
f609d1c0-8,Home & Kitchen,356.81,15,452
cf8a6a42-e,Beauty,316.3,15,208
8760cdc9-2,Beauty,77.96,15,164
7c30618d-5,Electronics,215.45,20,481
8cb10081-9,Books,499.36,20,246
07d3c705-b,Sports,50.14,25,243
c69340de-d,Books,425.24,10,468
0af60377-c,Electronics,410.76,15,242
2ef11c9e-6,Home & Kitchen,149.52,30,184
f95ba60a-d,Beauty,147.82,20,425
ffa4a462-b,Beauty,418.98,15,439
059c565d-1,Home & Kitchen,55.86,25,327
2f9790c2-a,Electronics,33.8,50,284
43eb2577-2,Electronics,29.79,15,475
d63a71e5-9,Beauty,344.67,15,440
71ed5cb0-b,Books,109.4,25,252
6f74258e-5,Home & Kitchen,444.09,50,319
721e95fc-7,Sports,383.4,50,382
7058ce9f-c,Clothing,328.07,30,195
3db1bbd1-b,Sports,450.51,50,201
e652729a-6,Electronics,350.51,50,185
7e42ee68-3,Beauty,402.82,0,443
a96d8b06-5,Electronics,12.81,30,213
241c5b49-7,Clothing,186.27,0,457
fe823e51-e,Toys,34.93,30,464
b75e39cc-4,Books,187.12,0,445
eb8bcfba-b,Books,301.12,0,282
fd204ae7-3,Clothing,149.98,0,253
3596eb92-f,Clothing,475.44,15,459
fc12336b-4,Books,20.86,5,408
cf38c5f3-3,Toys,499.0,50,414
d8179c70-9,Books,46.41,0,321
fb8bb5e4-d,Beauty,35.47,25,413
9a9926b5-e,Clothing,164.44,50,312
99e30a62-2,Home & Kitchen,164.41,20,424
4b2d81b8-b,Beauty,213.47,20,344
6f3fb246-f,Beauty,320.31,15,187
cdd4f661-4,Home & Kitchen,319.86,15,307
5fa64fe3-8,Sports,41.53,0,191
6fd4ce69-0,Home & Kitchen,205.9,30,352
2808821f-d,Home & Kitchen,67.85,15,431
024bf585-e,Toys,433.77,15,403
07cfc2fd-6,Clothing,496.95,25,425
5e246611-e,Clothing,308.25,50,281
efbe8e1f-1,Books,280.8,15,350
f721848c-d,Electronics,130.53,15,288
3da581fa-d,Books,299.12,15,188
88283ffc-e,Electronics,179.16,30,346
ab632513-b,Beauty,237.25,25,324
090c6a64-2,Toys,449.87,5,266
43944f95-7,Books,138.04,0,326
a9a972ea-a,Clothing,456.4,30,165
128bb94a-4,Books,487.06,0,256
5f29a00a-f,Electronics,409.01,25,471
327dab47-c,Home & Kitchen,97.09,10,325
0e96bba7-f,Home & Kitchen,252.08,10,456
d3cd79a0-d,Toys,248.11,30,373
87b3f6e5-6,Electronics,254.93,30,458
26fcfebc-9,Beauty,351.79,30,332
7dfb697f-1,Toys,160.3,5,250
1e8f5c9f-0,Clothing,319.97,15,378
2ef97479-4,Sports,95.15,5,273
b6bb1f4b-5,Toys,381.45,15,405
e5379a31-b,Home & Kitchen,203.24,30,227
e3c44ef7-d,Home & Kitchen,118.84,25,485
159dc764-b,Beauty,374.41,10,473
89a71662-4,Electronics,57.79,30,329
deb3c2ea-7,Electronics,235.61,15,225
e02c6641-8,Toys,162.91,5,426
b3a6731b-7,Home & Kitchen,467.03,0,430
0444b3e7-e,Books,468.31,30,406
18cbc03a-2,Electronics,90.62,5,470
85baf850-e,Toys,420.77,10,265
9336c2d1-1,Home & Kitchen,79.25,25,282
8f2b3ee0-e,Sports,76.89,15,405
88a957e9-b,Books,63.54,0,318
41232e6b-0,Sports,465.65,50,301
2f4f7e97-3,Home & Kitchen,487.28,10,417
10f600e2-a,Home & Kitchen,347.3,15,462
95a41e50-2,Electronics,151.14,10,289
7b62b19c-f,Clothing,273.0,0,358
8660e2d3-8,Home & Kitchen,407.72,5,233
1db41730-b,Toys,70.67,25,323
5a6c83a3-a,Clothing,483.9,15,435
aaab8a7f-a,Books,170.58,30,364
70f6b05e-c,Home & Kitchen,254.57,50,420
6fe5c6ea-6,Beauty,243.77,30,313
7db7d6ab-2,Clothing,465.09,15,320
8132cfed-c,Clothing,86.11,30,434
dec191a8-2,Electronics,458.09,10,295
52a11028-5,Toys,147.92,5,231
5a2b7b42-2,Toys,230.4,5,459
24c63a38-9,Books,354.94,25,235
f04a8aad-e,Electronics,31.43,10,169
9ff96c86-e,Clothing,481.77,5,460
da8e3eb2-c,Sports,230.27,0,259
5385184d-7,Electronics,49.18,20,456
a8aaaab9-c,Electronics,30.69,10,485
0b9b3d67-e,Sports,330.13,50,264
2f2961d7-2,Home & Kitchen,99.78,20,239
922396c9-5,Electronics,299.27,5,279
bff57146-b,Clothing,215.27,10,217
83cdbe5b-d,Toys,246.81,5,213
ccd15bd9-f,Sports,112.45,5,169
7aaef086-4,Sports,137.6,30,294
29802c45-f,Clothing,72.87,10,233
5f21f214-6,Books,282.01,30,221
5c4dbe08-e,Beauty,264.02,30,170
540fc545-b,Clothing,438.82,50,201
d6af616f-e,Sports,287.83,30,279
05fb83f5-5,Electronics,148.73,10,292
8ad678aa-5,Books,311.38,15,280
611e47e6-7,Electronics,458.77,10,164
49bd4399-b,Books,89.74,30,475
be08cab2-c,Beauty,286.91,50,241
71163b94-9,Sports,413.43,5,432
b671ec0c-a,Toys,49.61,10,267
ac551181-6,Books,474.78,30,184
96332841-4,Toys,176.59,20,330
192148e8-d,Clothing,185.03,30,370
5deea061-5,Toys,291.53,0,330
253f8125-b,Books,222.4,20,168
61ce87ca-8,Sports,490.62,20,325
48dde606-1,Books,182.37,20,321
0f93e3db-f,Electronics,149.07,25,473
5c344a6e-b,Electronics,222.07,10,182
250519ce-c,Beauty,271.04,10,227
f620d94d-8,Toys,222.78,15,413
5a3adec7-d,Sports,70.53,15,462
a4a2fdda-e,Books,456.08,30,343
8168dbcc-a,Beauty,437.68,10,224
5ddc0052-e,Clothing,67.34,5,417
1676300b-1,Toys,233.53,25,172
861acc2d-e,Clothing,92.83,25,349
d308f981-5,Home & Kitchen,404.71,0,448
23b0c06e-4,Home & Kitchen,477.05,50,256
b4a1e1c6-8,Books,244.37,0,187
e8e89970-a,Toys,102.86,30,299
25d4249f-8,Electronics,356.25,30,285
8249738d-4,Books,108.51,25,327
8ed95f0b-0,Toys,207.67,30,322
8b1f209a-9,Sports,74.87,50,338
ed83742c-8,Toys,480.9,5,305
fbc2def3-3,Clothing,65.53,15,456
db2c1f3e-1,Clothing,40.21,10,375
3c025691-9,Home & Kitchen,303.09,10,478
6a6da424-7,Home & Kitchen,263.81,0,367
61d4d31e-c,Beauty,384.34,50,194
456dd49c-a,Home & Kitchen,197.02,25,457
386ac42a-2,Clothing,404.92,25,277
fe3e592a-f,Home & Kitchen,171.06,5,167
d4f8bb14-c,Books,434.67,5,249
e504b46b-a,Toys,56.67,30,226
0163c4eb-b,Electronics,125.2,0,223
e671d436-a,Sports,354.46,0,322
f4a06faf-9,Home & Kitchen,268.57,30,333
b489b2b3-b,Toys,450.73,50,484
e9c79473-d,Sports,360.74,5,400
b1686020-0,Sports,368.83,10,315
2933f49f-c,Sports,195.94,10,325
6cff7e5b-7,Books,214.73,50,218
605dde07-5,Books,249.63,10,280
ac3960d0-3,Toys,45.18,30,192
4c3fce3c-7,Books,41.06,10,195
c6297969-c,Clothing,381.42,0,484
1a41a273-7,Beauty,493.08,5,251
3821c082-a,Clothing,117.31,0,194
a0806601-f,Sports,253.73,10,273
c71fd02b-3,Electronics,334.97,30,421
d8f7208e-9,Books,58.66,15,310
13a0fb92-0,Electronics,79.22,0,444
348eebab-6,Toys,476.9,30,292
e845627c-e,Home & Kitchen,268.4,10,232
eca4c411-a,Books,103.52,10,300
2171a7a9-3,Clothing,470.39,30,399
081c867e-d,Clothing,322.28,5,312
a2ca0417-c,Books,268.31,25,469
0c8235e6-1,Clothing,395.04,20,435
6d6f9b42-8,Sports,75.21,15,276
bc16cccb-e,Toys,336.21,10,330
b4fd3311-4,Clothing,472.19,0,416
3bf3112c-c,Toys,268.42,5,460
41409b71-d,Clothing,70.29,50,397
75fb7c82-7,Clothing,124.79,20,403
632f132c-2,Electronics,358.47,50,410
6782d91e-a,Books,11.83,5,382
5eb79b27-e,Electronics,361.89,0,449
6ad98a9f-a,Books,22.47,50,307
cc6afc23-3,Electronics,257.41,25,269
72a2a739-6,Electronics,447.66,30,164
06f04616-9,Sports,107.75,25,188
4767f4f9-a,Toys,430.37,5,462
d4b67c79-9,Toys,389.18,20,183
11bc8942-0,Toys,14.0,5,484
ae94fc57-6,Toys,83.76,15,429
c746b898-a,Toys,461.12,50,396
492eb03f-1,Beauty,477.27,5,258
4c69c893-e,Beauty,401.83,30,187
fbc99468-d,Books,107.73,10,402
d0fde69e-d,Beauty,353.55,15,177
b061f870-c,Sports,142.07,5,220
195cfd98-7,Home & Kitchen,224.1,25,284
6eaf6197-0,Toys,142.54,30,322
282631c1-5,Home & Kitchen,179.89,50,342
6802eae8-d,Home & Kitchen,342.71,20,335
3a69c3a0-d,Books,489.86,30,198
19db04e8-9,Home & Kitchen,189.68,5,450
fa06d96a-a,Home & Kitchen,95.16,10,235
a121de58-6,Home & Kitchen,177.35,20,424
6714d9f5-0,Beauty,223.91,30,204
6f933a3f-7,Clothing,386.24,5,166
2a3c4165-1,Sports,150.85,10,398
62618c9b-0,Clothing,447.22,15,226
51ea777d-f,Sports,251.13,0,203
4308730e-9,Sports,405.16,25,172
136fbb48-c,Beauty,471.46,15,246
17a0e86a-6,Beauty,10.58,5,368
2245ba41-8,Sports,491.92,30,284
656c4717-e,Sports,247.75,5,293
2fa4644f-f,Sports,158.62,20,243
803ed1ef-4,Home & Kitchen,336.93,5,331
7cf4dc07-6,Toys,311.3,25,453
68931536-a,Toys,280.73,5,262
5e363698-2,Beauty,436.53,0,379
b5e7c030-b,Toys,366.94,20,234
9c1c55f3-3,Books,13.49,5,266
0e574c91-5,Electronics,182.15,20,415
b81a2d01-e,Clothing,140.83,10,480
a937b54d-f,Books,159.05,30,437
66bc7e84-f,Home & Kitchen,136.1,0,482
5ed1a6ec-f,Home & Kitchen,192.28,20,236
b4223b18-c,Electronics,437.53,15,396
ba30a600-6,Home & Kitchen,128.95,0,239
00d20e0d-6,Home & Kitchen,355.35,5,406
3ef564dd-7,Clothing,491.63,15,441
fe6ad58f-0,Books,137.13,5,161
aa78760a-b,Electronics,457.41,25,169
1d053cf8-1,Beauty,425.6,20,354
26a27ad3-4,Home & Kitchen,204.49,50,369
49502edc-e,Clothing,471.03,0,245
7e6780ba-b,Clothing,420.58,15,457
1517ace3-f,Home & Kitchen,214.62,0,226
b92d62e3-c,Books,494.16,50,446
ba598345-4,Electronics,378.63,20,425
843b8f99-f,Clothing,172.74,15,346
46ddbf2a-0,Toys,17.08,30,350
0ded6d51-b,Sports,338.44,10,233
b34abdfb-8,Clothing,148.98,50,343
3281432b-a,Home & Kitchen,346.17,30,456
f6e1973d-d,Sports,135.91,5,322
46d205d7-b,Toys,341.06,10,387
5c0c794f-c,Clothing,416.7,0,377
51c2dc56-7,Books,97.95,25,340
8a77898b-8,Sports,118.21,30,448
ad9581a4-0,Books,255.92,10,255
1306885a-f,Books,198.11,50,282
b1920f07-6,Toys,80.06,15,195
9366eec8-b,Sports,108.02,20,482
8037dc93-a,Toys,158.49,15,349
1a0d08bb-d,Electronics,316.9,20,447
f7ebaec2-4,Clothing,142.15,50,184
0764f6d3-c,Beauty,433.65,20,172
a8d1277a-0,Home & Kitchen,51.82,0,388
102b9ab9-f,Home & Kitchen,287.77,10,170
0e9d8aba-c,Clothing,263.46,30,290
a2137180-3,Toys,464.8,30,377
cda05d56-5,Books,179.09,50,421
6ec7b270-1,Beauty,56.34,10,422
3d9280ac-8,Sports,293.68,25,243
10f11f18-5,Books,204.69,50,258
d2c02693-7,Beauty,85.67,30,386
73d0ed60-0,Toys,271.62,20,387
e4da43fb-b,Books,434.06,50,215
dfae4cb5-7,Toys,403.69,5,285
dab77002-a,Sports,250.78,0,443
918372e9-e,Clothing,472.01,10,164
4baa2a93-c,Toys,411.25,10,330
f0bf4f4a-e,Home & Kitchen,129.1,50,274
74b85d53-2,Sports,427.22,5,251
b9c5a1cd-8,Beauty,200.58,5,431
55ad51a4-7,Home & Kitchen,147.46,30,408
f209e50b-6,Sports,284.81,0,293
bb22db47-5,Clothing,32.57,15,347
0d17cc68-f,Books,322.14,50,231
4ec3a5c5-c,Books,187.36,5,408
c6aa7b68-4,Sports,479.31,0,188
d02581bb-6,Home & Kitchen,138.58,15,378
0063786d-0,Electronics,354.92,0,200
8cd97b59-d,Beauty,329.08,10,235
10f30747-e,Home & Kitchen,399.27,0,160
758e2e7f-1,Toys,366.82,5,186
749b802c-a,Electronics,395.07,25,343
cb658966-e,Books,427.4,20,295
df9f33f5-1,Books,433.97,20,481
178b783b-5,Home & Kitchen,31.97,10,348
2f18091d-4,Beauty,430.19,20,286
ed0cc782-d,Clothing,231.04,10,387
2ab6358d-4,Clothing,41.27,5,278
24913f2e-2,Home & Kitchen,313.34,30,269
793b5123-c,Sports,460.68,5,334
835fac32-5,Toys,456.87,25,285
d63815b9-c,Clothing,214.75,0,315
afb954bb-f,Sports,386.52,5,208
694fc02b-a,Home & Kitchen,190.17,0,391
cef56506-5,Home & Kitchen,327.17,30,255
ef4f7c42-e,Books,295.26,15,197
0b4dc863-c,Clothing,106.96,10,309
7ebc97fb-b,Toys,169.52,0,439
918b5f9a-3,Sports,344.57,50,292
c548cf2c-b,Home & Kitchen,89.46,15,186
df747575-7,Beauty,472.59,5,221
827e917d-5,Toys,89.3,30,476
8bb1e074-4,Sports,288.05,0,313
4678822d-d,Clothing,176.69,25,434
521bae69-4,Books,444.5,30,291
102c84db-6,Sports,144.11,0,287
ebe13d4f-7,Sports,433.94,0,303
ae024f47-f,Clothing,160.88,25,485
6bf29c21-b,Sports,434.47,0,336
44554ff5-b,Home & Kitchen,230.16,50,440
0bf21190-0,Home & Kitchen,276.95,20,380
0d81c583-f,Home & Kitchen,394.59,0,267
0b2ac28d-3,Electronics,371.41,10,195
151f3148-4,Sports,349.27,15,300
43f85fc8-5,Clothing,51.97,20,188
7d749d16-a,Toys,298.43,0,250
2bd88536-d,Home & Kitchen,361.04,0,394
6d385880-3,Beauty,31.89,25,392
d7dc3c83-7,Beauty,393.9,50,184
2acb95e2-9,Books,432.65,30,342
db768ef3-e,Home & Kitchen,262.74,15,346
c940cc52-a,Electronics,34.02,20,339
72ce314e-c,Electronics,101.83,25,352
8c735cf6-6,Toys,418.08,0,244
31068fbd-5,Clothing,285.27,25,374
5abf64dc-f,Sports,233.63,30,349
d65380b8-b,Clothing,257.48,15,396
ccdca36b-5,Books,445.72,50,186
2739d8a4-1,Beauty,257.18,5,293
a537747a-b,Electronics,278.99,15,210
5f56f43c-3,Beauty,252.94,30,402
080b71c4-4,Sports,50.37,10,179
1df2222c-7,Electronics,106.14,0,331
6ee9e3f0-3,Sports,399.39,10,171
9ec84b7e-f,Electronics,291.89,10,429
7199581b-3,Home & Kitchen,279.35,5,380
5ac642e8-2,Books,197.95,15,215
0deb5462-0,Home & Kitchen,463.22,5,332
359b2172-9,Sports,168.01,50,252
737eae8d-e,Home & Kitchen,38.25,30,195
006cd2ab-5,Sports,436.07,5,364
1b9cd71e-b,Beauty,44.39,0,252
742b2734-0,Electronics,237.6,5,204
525a3c3a-f,Electronics,214.63,25,264
35fbbd87-6,Beauty,471.68,20,447
4b6f292d-e,Books,386.36,20,225
780f63d6-5,Beauty,218.86,10,402
880c9bdf-3,Clothing,331.21,30,393
32d01cbe-c,Electronics,18.8,25,286
3a0c22e7-4,Electronics,215.01,50,326
142c03ad-2,Beauty,367.33,50,399
55edee38-f,Beauty,383.36,0,422
6e863b90-e,Sports,146.46,5,268
d1c954d1-9,Toys,249.34,20,323
27bea5fd-b,Electronics,192.73,25,418
ef3c93eb-7,Clothing,117.42,20,214
34f7ba7d-c,Toys,199.48,15,160
476cb286-2,Toys,463.31,15,365
593f72e9-e,Toys,185.53,10,164
07f7a673-8,Books,481.16,25,345
cc64be0e-f,Books,167.77,30,383
4a8b4b0b-b,Electronics,123.79,0,477
61e20ac1-7,Books,331.56,50,237
904999a9-7,Sports,129.45,5,255
baea080a-9,Electronics,347.27,25,322
6e3beafc-d,Toys,489.29,10,467
e5937e20-5,Books,235.18,0,458
5e1ac35c-a,Books,477.68,30,348
d11ab1dd-a,Home & Kitchen,159.95,30,367
7db532eb-7,Toys,112.55,25,180
8bd5e64f-d,Home & Kitchen,56.87,10,248
7ca7107b-7,Electronics,142.61,10,298
addbc2a0-1,Clothing,33.31,15,369
4ede3d2b-a,Beauty,177.17,25,235
055a9bc5-a,Home & Kitchen,382.64,30,169
17ede104-6,Clothing,104.37,20,179
a262c069-4,Home & Kitchen,329.03,25,455
905cb450-c,Electronics,272.05,15,211
e6ddc669-c,Toys,192.95,5,253
156f7e2b-9,Home & Kitchen,128.74,50,223
